espacio_cultural_id,provincia_id,localidad_id,observaciones,ID MA-MUSEOS_AR-OSM,provincia,localidad,Wikidata,Wikipedia,Commons,ID OSM,Orbita?,Oranismo del que depende,catálogo,latitud,longitud,nombre,direccion,codigo_postal,codigo_indicativo_telefono,telefono,mail,web,fuente,juridisccion,anio_de_creacion,descripcion_de_patrimonio,anio_de_inauguracion,Horarios,Otros datos,
300393,18,18070020,,MA-MUSEOS_AR-OSM-0509,Corrientes,Goya,,,,,,,,-29.143833,-59.260488,Casa De La Cultura,Gdor. Juan E. Martínez 687,W3450BYM,03777,432693,,,,Municipal,1996,"Piezas arqueológicas halladas en la zona y restos fósiles de excavaciones realizadas por la Sra. Lilia Spinelli de Chaz y donadas por sus sucesores; obras de pintores locales y de ganadores del concurso nacional ""Pintemos Goya""; elementos que hacen a la",1996,,,
300425,18,18084020,,MA-MUSEOS_AR-OSM-0510,Corrientes,Ituzaingó,,,,,,,,-34.6565,-58.6721,Museo Clarisse Coulombie De Goyaud,Pirán 582,B1714LGL,011,46244162,,,,Privada,1979,"Reproducciones de cartas de Cristóbal Colón; antecedentes hitóricos de la fundación de Ituzaingó desde 1756; objetos relacionados con la familia Goyaud, participante de hechos históricos en Francia y Argentina y que contribuyó al desarrollo de la ciudad.",1984,,,
300555,18,18105030,,MA-MUSEOS_AR-OSM-0511,Corrientes,Mercedes,,,,,,,,-34.6546,-59.4284,Museo De Bellas Artes Y Biblioteca Popular Domingo Faustino Sarmiento,Calle 29 (avda. Mitre) Nº 674,B6600AAB,02324,422492,,,,,,"Pinturas, esculturas y grabados de artistas de Mercedes y nacionales.",,,,
300556,18,18105030,,MA-MUSEOS_AR-OSM-0512,Corrientes,Mercedes,,,,,,,,-34.6509,-59.4285,Museo Municipal De Ciencias Naturales Carlos Ameghino,Calle 26 N° 512,B6600GXL,02324,420511,mameghino@mercedes.gob.ar,www.mercedes.gob.ar/blogs/museo/,,Municipal,1947,"Colecciones de paleontología desde el paleozoico, el mayor número de piezas pertenecen a mamíferos de cenozoico.",1966,,,
,,,,MA-MUSEOS_AR-OSM-0516,Corrientes,San Miguel,,,,,,,,,,Museo Sacro Guaraní,Avenida Melchor Julián Meza,3485,,+54 379 4578387,,,,Privada,,,,,,
300850,18,18161050,,MA-MUSEOS_AR-OSM-0513,Corrientes,San Roque,,,,,,,,-28.575737,-58.710025,Monumento Histórico Nacional Y Museo Municipal De Arte Sacro Y Antigüedades Correntinas Pbro. Dr. Ángel Esteban Romero,Berón de Astrada y San Martín S/n,W3448XAT,03777,478907,,,,Municipal,,"El museo, dispuesto en dos grandes secciones, alberga el bautisterio, un antiguo púlpito, un presbiterio y veintidós lápidas sepulcrales de mármol.",,,,
301040,18,18147040,,MA-MUSEOS_AR-OSM-0514,Corrientes,Yapeyu,,,,,,,,-29.47512,-56.821096,Museo Sanmartiniano,Avenida Libertador y Aguado S/n,W3231AKN,03772,493011,,,,Municipal,1980,"Tres salas Sanmartinianas que contienen armas, uniformes, documentos y otros objetos vinculados con la niñez del General José de San Martín en Yapeyú, sus Campañas Libertadoras y su residencia en Boulogne Sur Mer (Francia); una Sala Jesuítica -piedras la",,,,
301041,18,18147040,,MA-MUSEOS_AR-OSM-0515,Corrientes,Yapeyu,,,,,,,,-29.471248,-56.816073,Museo Jesuítico De Sitio Guillermo Furlong S.J.,Sargento Cabral y Obispo Romero S/n,3231,03772,493320,,,,Provincial,1978,"Colecciones pertenecientes a la Cultura Jesuítico-Guaraní (1609-1768). En el sitio se levantó la primera iglesia de Yapeyú en el año 1626, cuyas ruinas se conservan. El lugar ha sido declarado lugar histórico y yacimiento arqueológico provincial.",1978,,,
,,,,MA-MUSEOS_AR-OSM-0517,Corrientes,General Belgrano,Q65922385,,,way/706786611,,,, -27.5731,-56.67621,Museo Municipal Gobernador Manuel Ignacio Lagraña,,,,,,,propios,Municipal,2019,La colección del Museo se compone por objetos prestados y donados por la comunidad de Ituzaingó de la época.,,,,
,,,,MA-MUSEOS_AR-OSM-1098,Entre Ríos,Bovril,,,,node/6427014587,,,,,,Museo Ana P. Boleas,,,,,,,,,,,,,,
300099,06,06840010,Código en Tres de Febrero,MA-MUSEOS_AR-OSM-0518,Entre Ríos,Caseros,Q2483110,es:Palacio_San_Jos%C3%A9,File:Patio_de_honor_y_torre_del_Palacio_San_Jose_3.jpg,node/198408160,Museo Nacional,DNM,No,-32.466694,-58.478098,Palacio San José - Museo y Monumento Histórico Nacional 'Justo José De Urquiza',Ruta Provincial 39 Km. 128 (desvio Al Norte 3 Km.),E3262AZR,,+54 3442 43-2620,psjmuseourquiza@hotmail.com,https://museourquiza.cultura.gob.ar/,propios,Nacional,1935,"El Palacio San José (Monumento Histórico Nacional) es el referente histórico mas importante de la provincia de Entre Ríos. Construido en el medio del monte entrerriano a partir de 1848, se constituyó en centro político relevante gracias al quehacer de su morador, el Gral. Justo José de Urquiza, empresario y ganadero, caudillo y gobernador entrerriano, primer presidente constitucional de nuestro país. Ubicado 30 Km al oeste de la ciudad de Concepción del Uruguay, es hoy testimonio de lo que fue una estancia argentina en el siglo XIX y centro del poder político. Cuna de la Organización Nacional.",1936,,,
300110,30,30028010,,MA-MUSEOS_AR-OSM-0519,Entre Ríos,Chajari,,,,,,,,-30.756532,-57.984198,Museo Municipal Ivy Mara Ey - La Tierra Sin Mal,Urquiza y Sarmiento. Ex Estación del Ferrocarril,E3228DHJ,03456,420730,,,,Municipal,,"A través de preciosas piezas etnográficas de variadas culturas nativas, se muestra didácticamente la historia del hombre de nuestro territorio desde su ingreso, hace más de 15 mil años, hasta nuestros días. Se puede apreciar las raíces más antiguas de nu",,,,
300111,30,30028010,,MA-MUSEOS_AR-OSM-0520,Entre Ríos,Chajari,,,,,,,,-30.746825,-57.9785,Museo Regional Camila Quiroga,Adolfo Repetto 1870,E3228ALR,03456,424418,museocamilaquiroga@yahoo.com,,,Municipal,1981,"Piezas pertenecientes a los pueblos originarios que habitaron la región. Elementos de los primeros pobladores y de la Colonia Villa Libertad, actual ciudad de Chajarí: mobiliario, pinturas, vestimenta, armas, objetos de liturgia, herramientas. Publicacio",1982,,,
300264,30,30008020,,MA-MUSEOS_AR-OSM-0521,Entre Ríos,Colón,,,,,,,,-32.221483,-58.136118,Museo Histórico Museóloga María Angélica González,Laprida y Moreno,E3280CLD,,,,,,Privada,1971,"Objetos pertenecientes a los pobladores del lugar: fotografías, vestidos, documentos, calendarios y almanaques, estampas religiosas, abanicos, instrumentos musicales, artesanías, vajilla, mobiliario. También se exhiben restos arqueológicos.",1971,,,
300265,30,30008020,,MA-MUSEOS_AR-OSM-0522,Entre Ríos,Colón,,,,,,,,-32.225643,-58.141999,Museo Provincial Molino Forclaz,Camino de Los Colonos S/n,3283,03447,472351,,,,Provincial,,El museo lleva el nombre de la familia que en su origen creó el molino de viento cuyo propietario original era Juan Bautista Forclaz y fue protegido hasta nuestros días por vecinos de la colonia. Conserva máquinas y muebles de la época.,2015,,,
300277,30,30098040,,MA-MUSEOS_AR-OSM-0523,Entre Ríos,Concepcion del Uruguay,,,,,,,,-32.484417,-58.233049,Museo Histórico Evocativo Del Colegio Superior Del Uruguay Justo José De Urquiza,Urquiza 25,E3260FNA,03442,425554,museo@elhistorico.com.ar,,,Provincial,1949,"La institución posee relevantes colecciones fotográficas e importantes fondos documentales que posibilitan la reconstrucción histórica de las diferentes prácticas pedagógicas implementadas en el seno del Colegio Superior del Uruguay, desde sus inicios en",,,,
300278,30,30098040,,MA-MUSEOS_AR-OSM-0524,Entre Ríos,Concepcion del Uruguay,,,,,,,,-32.485535,-58.23337,Museo De Belllas Artes De La Biblioteca El Porvenir,San Martín 782,E3264ABB,03442,426540,bibliomuseo@ciudad.com.ar,,,Privada,1905,"El museo fue fundado en 1937 y su primera exhibición estuvo dedicada a Enrique Borla, de quien se conservan importantes obras. Se exponen pinturas de Berni, Larrañaga, Quirós, Batlle Planas y Vicente Forte, entre otros. También se exhiben obras de artist",1905,,,
300279,30,30098040,,MA-MUSEOS_AR-OSM-0525,Entre Ríos,Concepcion del Uruguay,,,,,,,,-32.483488,-58.23055,Museo Histórico Municipal Casa De Delio Panizza,Supremo Entrerriano 58,E3260FFB,03442,424210,bibliofcs@rect.uner.edu.ar,,,Municipal,1975,"La casa donde funciona el museo, construida en 1783, año en el que se fundó la ciudad de Concepción, conserva intacto su estilo colonial. Allí vivió Francisco Ramírez y posteriormente Delio Panizza. En sus nueve salas se exhiben piezas de mobiliario del",1978,,,
300280,30,30098040,,MA-MUSEOS_AR-OSM-0526,Entre Ríos,Concepción del Uruguay,,,,,,,,-32.4844,-58.233,Museo De Historia Natural Pablo G. Lorentz,Urquiza 25,E3260FNA,03442,425554,,,,Provincial,1905,"El museo, que forma parte del Colegio Superior del Uruguay ""Justo José de Urquiza"", alberga significativas colecciones de biología, geología, paleontología y etnoarqueología, fruto de los numerosos trabajos de campo presididos por el sabio alemán Pablo G",,,,
300281,30,30098040,,MA-MUSEOS_AR-OSM-0527,Entre Ríos,Concepción del Uruguay,,,,,,,,-32.48646,-58.230271,Museo Provincial De Dibujo Y Grabado Artemio Alisio,Sarmiento 612,E3264AMH,03442,432420,,,,Provincial,1993,"El museo se especializa en obras sobre papel y su colección se compone de aproximadamente 1.400 obras. Entre las mismas se aprecian numerosos dibujos, grabados, esculturas y fotografías de artistas nacionales y extranjeros.",1989,,,
300282,30,30015060,,MA-MUSEOS_AR-OSM-0528,Entre Ríos,Concordia,,,,node/5512230782,,,,-31.352101,-58.008647,Museo De Salto Grande,Ruta 15 (al Noreste de La Ciudad de Concordia),3200,0345,4216612,,,,,,"Exhibe herramientas y materiales que forjaron la historia del proyecto y la construcción del Complejo Hidroeléctrico Salto Grande, desde hallazgos arqueológicos de las excavaciones, equipos electromecánicos y parte de la documentación propia de esta obra",,,,
300283,30,30015060,,MA-MUSEOS_AR-OSM-0529,Entre Ríos,Concordia,,,,,,,,-31.370442,-58.007516,Museo Histórico Militar Coronel Leopoldo Ornstein,San Juan y Arruabarrena S/n,E3200BBJ,0345,4251031,,,,,,,,,,
300284,30,30015060,,MA-MUSEOS_AR-OSM-0530,Entre Ríos,Concordia,,,,node/4762260830,,,,-31.399776,-58.019447,Museo Judío De Entre Ríos,Entre Ríos 476,E3200ABH,0345,4214088,,,,Privada,,"El museo recrea parte del pasado provincial a partir de la experiencia de los inmigrantes judíos, conocidos popularmente como los Gauchos Judíos, expresión acuñada por el poeta A. Gerchunoff y asociada al originario trabajo rural de los mismos.",,,,
300285,30,30015060,,MA-MUSEOS_AR-OSM-0531,Entre Ríos,Concordia,,,,,,,,-31.4016,-58.0173,Museo Del Recuerdo,Coronel Pedro Espino Nº 115,E3200DWC,0345,4217347,,,,Privada,,"Es el primer museo particular con Honoplateca civil y militar, y en él se representa la historia local desde 1834 hasta 1950 a través de objetos cotidianos cargados de momentos e imaginarios colectivos.",,,Según L3no no existe más ni hay rastros de este museo,
300286,30,30015060,,MA-MUSEOS_AR-OSM-0532,Entre Ríos,Concordia,,,,,,,,-31.3971,-58.0178,Museo Municipal De Artes Visuales,"Urquiza 638, Planta Alta",E3200AGJ,0345,4228588,museoavcdia@yahoo.com,,,Municipal,1948,"El museo custodia un patrimonio de gran heterogeneidad constituido por una relevante colección de obras pictóricas, grabados, dibujos, esculturas, fotografías y piezas en cerámica, pertenecientes a diferentes  artistas argentinos contemporáneos, mayorita",1952,,,
300287,30,30015060,,MA-MUSEOS_AR-OSM-0533,Entre Ríos,Concordia,,,,,,,,-31.401296,-58.013225,Museo De Antropología Y Ciencias Naturales De Concordia,B. Rivadavia 456 Esq. Carriego,E3200BDF,0345,4213149,,,,Mixta,2000,"Vestigios de culturas aborígenes que habitaron la región de Salto Grande, minerales de todo el mundo, restos fósiles animales y vegetales del Terciario y Cuaternario. Flora y fauna del Dep. Concordia. Artesanías actuales de aborígenes sudamericanos.",2001,,,
300288,30,30015060,,MA-MUSEOS_AR-OSM-0534,Entre Ríos,Concordia,,,,,,,,-31.3913,-58.0175,Museo Regional Municipal Palacio Arruabarrena,Entre Ríos 952,E3200ACF,0345,4211883,museoregionalarrua@hotmail.com,,,Municipal,1984,"Historia, ciencias naturales, ciencia y técnica, arqueología, etnografía y folklore.",1984,,,
,,,,MA-MUSEOS_AR-OSM-0572,Entre Ríos,Concordia,,,,,,,,,,Museo Interactivo Costa Ciencia,Avenida Pueblos Originarios Carriego,,,+54 345 4211737 ,costaciencia@costaneraconcordia.com,http://www.vivicostanera.com/,,Municipal,,"Costa Ciencia tiene como objetivo una acción educativa y comunitaria de alto impacto. La propuesta permite la democratización del conocimiento que disminuye la distancia entre las actividades científicas y la vida cotidiana de la población y constituye una innovación en la región, contribuyendo en el fortalecimiento de la cultura a través de un espacio de aprendizaje que utiliza la interacción con la tecnología como medio de vinculación. Este museo es una entidad de exposición, recreación y conocimiento para todo público basado en la interactividad.",,1) jueves y domingo de 18 a 21hs 2) Marzo a noviembre: miércoles y viernes de 8 a 12hs. Jueves: 13 a 17hs. y Domingo de 15 a 18hs.,,
300323,30,30084070,,MA-MUSEOS_AR-OSM-0535,Entre Ríos,Crespo,,,,,,,,-32.037077,-60.310747,Museo Municipal Del Centenario,San Arnoldo Jassen Entre Tucumán y Córdoba. Bº San José,E3116ADI,,,,,,Municipal,,,,,,
300329,30,30021080,,MA-MUSEOS_AR-OSM-0536,Entre Ríos,Diamante,,,,,,,,-32.071846,-60.637209,Museo Municipal Regional De Diamante,Pedro Serrano 425,E3105DZI,0343,4981024,culturadte@hotmail.com,,,Municipal,1998,"El museo se estructura en diferentes sectores donde se articulan objetos de carácter local, entre los que se exhiben obras de artistas plásticos, especímenes de la flora y fauna ribereña, ejemplares de la zona isleña, y numerosos elementos de uso cotidia",1999,,,
300361,30,30028070,,MA-MUSEOS_AR-OSM-0537,Entre Ríos,Federación,,,,,,,,-30.986588,-57.918031,Museo De Los Asentamientos,Irigoyen y Las Rosas,E3206BSB,,,,,,,,"El edificio fue trasladado pieza por pieza, atesora objetos de todas las épocas, desde los primitivos habitantes hasta elementos y fotografías de la ciudad desaparecida.",,,,
300362,30,30028070,,MA-MUSEOS_AR-OSM-0538,Entre Ríos,Federación,,,,,,,,-30.990957,-57.917085,Museo Del Termalismo,Avenida  San Martín y Las Hortensias,E3206APR,03456,481586,,,,Privada,,Exhibe la historia del primer pozo termal de la mesopotamia argentina resumida en un recorrido fotográfico.,,,,
300363,30,30028070,,MA-MUSEOS_AR-OSM-0539,Entre Ríos,Federación,,,,,,,,-30.996593,-57.929615,Museo De La Imagen Eladio Fernández Piaggio,Las Hortensias S/n,3206,03456,481035,,,,,,"Concebido desde la nostalgia del pueblo perdido, este museo se emplaza en lo que queda de la Vieja Federación o ex emplazamiento. Su valor radica en la reconstrucción de la ciudad que fue trasladada en el año 1979 como consecuencia de la formación del em",,,,
300386,30,30088010,,MA-MUSEOS_AR-OSM-0540,Entre Ríos,General Campos,,,,,,,,-31.53351,-58.40057,Museo Regional Malva Emparanza,Herminio y Quiroz S/n,,0345,490138,museoregionalgralcampos@yahoo.com.ar,,,,,"Este museo fue inaugurado el 18 de agosto de 1991, donado por la Sra. Malva Emparanza, quien durante muchos años coleccionó diferentes objetos y decidió legarlos al pueblo de General Campos.",,,,
300397,30,30049040,,MA-MUSEOS_AR-OSM-0541,Entre Ríos,Gualeguay,,,,,,,,-33.150329,-59.310469,Casa De La Cultura Museo Quirós,,E2840BUC,,,,,,,,"Se orienta a poner a disposición de lugareños y visitantes, muestras y exposiciones permanentes, tanto de artistas Gualeyos como de otras localidades; al tiempo que genera y concentra todas las inquietudes culturales de la comunidad.",,,,
300398,30,30049040,,MA-MUSEOS_AR-OSM-0542,Entre Ríos,Gualeguay,,,,,,,,-33.150959,-59.315028,Museo Del Ferrocarril,Ex Estación Terminal del Ferrocarril General Urquiza,2840,03444,424110,,,,,,"Rincón ferroviario cargado de historia, donde cada fotografía, donde cada pieza, habla de la trascendencia que tuvo para esta comunidad el funcionamiento del sistema ferroviario, inaugurado el 9 de julio de 1866.",,,,
300399,30,30049040,,MA-MUSEOS_AR-OSM-0543,Entre Ríos,Gualeguay,,,,,,,,-33.150959,-59.315028,Museo De Paleontología Dr. Diego Echazarreta,Tratado del Pilar y López Pilar. Manzana de La Escuela Nº 20,2840,03444,481068,,,,,,"Esta importante colección paleontológica fue recolectada por Héctor Cantoni, quien se concentró en los fósiles del Cuaternario Entrerriano y algunos del Período Terciario.",,,,
300400,30,30049040,,MA-MUSEOS_AR-OSM-0544,Entre Ríos,Gualeguay,,,,,,,,-33.14357,-59.312995,Museo Histórico Juan Bautista Ambrosetti,San Antonio (norte) 230,E2840DTF,03444,424105,museoambrosetti@yahoo.com,,,Municipal,1948,"Armas de fuego y blancas -boleadoras, lanzas, puntas de flecha- de los siglos XVIII, XIX y XX. Uniformes militares, vestimenta y accesorios. Piezas de uso de la vida cotidiana del siglo XVIII en adelante, objetos rurales de trabajo y de diversas profesio",,,,
300401,30,30056070,,MA-MUSEOS_AR-OSM-0545,Entre Ríos,Gualeguaychú,,,,,,,,-33.0096,-58.5094,Instituto Magnasco Y Biblioteca Popular Olegario V. Andrade,Camila Nievas 78,E2822FED,03446,427287,"biblio220@infovia.com.ar, norma.martinetti@gmail.com",,,Privada,1898,"Biblioteca de libros de los siglos XVI al XIX, archivo histórico -originales del año 1660 en adelante- y hemeroteca -ejemplares del Diario La Nación hasta 1910, del Diario La Prensa hasta 1946 y diarios locales desde 1853. Pinturas y esculturas del siglo",1898,,,
300402,30,30056070,,MA-MUSEOS_AR-OSM-0546,Entre Ríos,Gualeguaychú,,,,,,,,-33.0036,-58.5262,Museo de la Ciudad Azotea de Lapalma,San Luis 350,E2820FOH,03446,437028,"derudi7@hotmail.com, azoteadelapalma@yahoo.com.ar",,,Municipal,1978,"La casa donde funciona el museo fue casco de la chacra perteneciente a la familia Lapalma. Conserva documentación, mobiliario de los siglos XVIII y XIX, obras de arte religioso, trajes de época, y objetos de la vida cotidiana.",1986,,,
300403,30,30056070,,MA-MUSEOS_AR-OSM-0547,Entre Ríos,Gualeguaychú,,,,,,,,-33.0124,-58.6067,Museo Agricola Regional,Urquiza Al Oeste y Ruta 14,E2820AER,03446,426357,"museoagricolasrg@yahoo.com.ar, informes@museoagricola.com.ar",,,Privada,1905,"La colección está integrada por objetos vinculados a la agricultura del período histórico comprendido entre los años 1880 y 1930. Las piezas se presentan de  manera temática en diferentes sectores, entre los que se destacan los dedicados a trabajos de he",2003,,,
300404,30,30056070,,MA-MUSEOS_AR-OSM-0548,Entre Ríos,Gualeguaychú,,,,,,,,-33.0176,-58.5198,Museo Ferroviario Gualeguaychú,Avda. Maestra Piccini Entre Ayacucho y Maipú,E2822DZK,03446,437034,parqueestacion@hotmail.com,,,Municipal,1984,"Máquina a vapor de 1910, vagón cocina comedor, triciclo de vía, zorras a bomba, encarrilador de vagones, señales, cambios de vía, torre de entrada a estación, marmitas de cambio, etc., pertenecientes al Ferrocarril Gral. Urquiza.",2007,,,
300405,30,30056070,,MA-MUSEOS_AR-OSM-0549,Entre Ríos,Gualeguaychú,,,,,,,,-33.007,-58.5121,Museo de la Ciudad Casa de Haedo,San José 105,E2820EKC,03446,437036,azoteadelapalma@yahoo.com.ar,,,Municipal,,"Funciona en la casa que perteneció a la familia Aedo Villagra. En su interior se conserva mobiliario de los siglos XVIII y XIX. Entre las piezas se destaca un juego de sala colonial, un juego de living Thonet traído de Austria en 1864, una imagen de cand",1987,,,
300449,30,30070040,,MA-MUSEOS_AR-OSM-0550,Entre Ríos,La Paz,,,,,,,,-30.741127,-59.643546,Museo Municipal De Bellas Artes,Italia 1043,E3190DNK,03437,424635,,,,Municipal,1997,"El museo se creó en 1981 a partir de la generosa donación del artista plástico Hugo Irureta. Funciona en una antigua casa de estilo italiano en cuyas espaciosas salas se presentan diversas manifestaciones artísticas, de autores locales y de otros puntos",1997,,,
300450,30,30070040,,MA-MUSEOS_AR-OSM-0551,Entre Ríos,La Paz,,,,,,,,-30.73796,-59.645514,Museo Regional Municipal Alicia González Castrillón,3 de Febrero y French,E3190AAB,03437,421265,,,,Municipal,1972,"Documentos, mapas y objetos del Noroeste Entrerriano (siglos XVI al XIX ); artesanías, óleos, gramófonos, teléfonos (siglos XIX y XX ); material arqueológico de las etnias Chaná-Timbú, Charrúa y Guaraní. Carruajes: volantas, breck, berlina y carros. Estu",1972,,,
300513,30,30021150,Villa Libertador San Martin,MA-MUSEOS_AR-OSM-0552,Entre Ríos,Libertador San Martin,,,,node/7083125495,,,,-32.0655899,-60.4537135,Museo Histórico Municipal Dr. Roberto Habenicht,Linares Cardoso 330,E3103XAF,0343,4910082,municlibsanmartin@infovia.com.ar,,,Municipal,1999,"Las colecciones abarcan la historia y la cultura de los primeros pobladores del lugar en su época. Objetos de uso doméstico, máquinas y herramientas de la época.",2000,,,
300584,30,30077070,,MA-MUSEOS_AR-OSM-0553,Entre Ríos,Nogoya,,,,,,,,-32.402257,-59.78783,Museo Municipal De Nogoyá,25 de Mayo 687,E3150AFI,03435,423169,,,,Municipal,1987,"Objetos relacionados con la vida de la ciudad y su zona de influencia agrícola-ganadera; mobiliario, vestimenta, abanicos, objetos religiosos, máquinas de escribir, equipos transmisores de radio, artesanías, elementos de labranza, etc. Restos arqueológic",1987,,,
300588,30,30084150,,MA-MUSEOS_AR-OSM-0554,Entre Ríos,Oro Verde,,,,,,,,-31.82817,-60.518265,Museo Regional Conrado Hasenauer,Los Tordos (detrás del Complejo Municipal de Piletas),E3100XAD,,,,,,Municipal,,"Creado con el fin de rescatar la historia de Oro Verde, el museo homenajea con su nombre al fundador de esta localidad del oeste entrerriano e invita a descubrir su pasado. Cuenta con exposiciones de objetos donados por los vecinos que permiten reconstru",,,,
300589,30,30084150,,MA-MUSEOS_AR-OSM-0555,Entre Ríos,Oro Verde,,,,,,,,-31.82817,-60.518265,Museo Carl Sagan Asociación Entrerriana De Astronomía,Complejo Esc. Alberdi - Observatorio Oro Verde,E3100XAD,0343,4340229,,,,Privada,1986,"Funciona en el interior del edificio del Observatorio Astronómico ""Oro Verde"". Entre sus piezas más valiosas se exhiben meteoritos de diversas procedencias, tipologías y edades, y restos de chatarra espacial perteneciente a la Nave Salyut 7, caída en 199",1986,,,
300593,30,30084160,,MA-MUSEOS_AR-OSM-0556,Entre Ríos,Paraná,,,,,,,,-31.714455,-60.541678,Museo Barrial De Puerto Viejo Y Cuesta Los Vascos,Avenida  Estrada 1057,E3100EOA,0343,4229871,,,,,,Exhiben testimonios materiales del pasado del barrio. Funciona en una antigua casona de mediados del siglo XIX. Los objetos antiguos que pueden apreciarse en su interior han sido donados por la gente del lugar y tienen que ver con su vida cotidiana.,,,,
300594,30,30084160,,MA-MUSEOS_AR-OSM-0557,Entre Ríos,Paraná,,,,,,,,-31.7294,-60.5307,Museo de la Ciudad Dr. Cesar Blas Pérez Colman,Buenos Aires 226,E3100BQF,0343,4211884,,,,,,"Se exponen trajes y accesorios de época, fotografías antiguas y objetos de uso cotidiano que aluden a las costumbres de los primeros años de la ciudad de Paraná. En una de sus salas se rinde homenaje a los poetas entrerrianos que influyeron en las letras",,,,
300595,30,30084160,,MA-MUSEOS_AR-OSM-0558,Entre Ríos,Paraná,,,,,,,,-31.732574,-60.528563,Museo De Sitio Santos Domínguez Y Berguria,Monte Caseros y Urquiza,E3100ACA,0343,4218253,,,,Municipal,,"Ubicado en el subsuelo del palacio municipal, cuenta con cuatro salas de exhibición donde se puede ver gran parte del patrimonio que posee.",,,,
300596,30,30084160,,MA-MUSEOS_AR-OSM-0559,Entre Ríos,Paraná,,,,,,,,-31.7366,-60.517,Museo Y Mercado Provincial De Artesanías De Entre Ríos,Urquiza 1239,E3100FFC,0343,4208891,,,,Provincial,,Se exhiben colecciones conformadas por numerosas piezas elaboradas por artesanos entrerrianos. Dichos trabajos reflejan la creatividad y laboriosidad de hombres y mujeres que han logrado imprimir su talento creador en singulares elementos de uso cotidian,,,,
300597,30,30084160,,MA-MUSEOS_AR-OSM-0560,Entre Ríos,Paraná,,,,,,,,-31.74596,-60.528707,Museo Interactivo De Ciencias Puerto Ciencia,B. Racedo y Pascual Palma,E3100IDH,0343,4202240,,,,Nacional,,"Museo interactivo dedicado a la divulgación de las ciencias y la tecnología. Su muestra incluye equipos que demuestran fenómenos relacionados fundamentalmente con la matemática y la física, a través de la óptica, el sonido, la mecánica, fluidos, electric",,,,
300598,30,30084160,,MA-MUSEOS_AR-OSM-0561,Entre Ríos,Paraná,,,,,,,,-31.7274,-60.5284,Museo De Ciencias Naturales Y Antropológicas Prof. Antonio Serrano,Carlos Gardel 62,E3100FWB,0343,4208894,museoserrano@hotmail.com,,,Provincial,1921,"Arqueología procedente de Entre Ríos y Santa Fe, piezas de los ""Ribereños Plásticos"", Cultura Goya - Malabrigo. Etnografía de la Patagonia, Noroeste Argentino y Amazonas (Brasil). Mamíferos, aves y reptiles de la región. Acuario. Paleontología, geología",,,,
300599,30,30084160,,MA-MUSEOS_AR-OSM-0562,Entre Ríos,Paraná,,,,,,,,-31.7413,-60.5115,Museo Histórico De Entre Ríos Martiniano Leguizamón,Buenos Aires y Laprida,E3100BQF,0343,4207869,museohistorico@gmail.com,,,Provincial,1952,"La exhibición facilita el conocimiento y comprensión del desarrollo histórico de la provincia de Entre Ríos -desde el siglo XVIII hasta mediados del siglo XX. Integran su acervo piezas de valor histórico y testimonial, colecciones numismáticas, medallíst",,,,
300600,30,30084160,,MA-MUSEOS_AR-OSM-0563,Entre Ríos,Paraná,,,,,,,,-31.7276,-60.53,Museo Provincial De Bellas Arte Dr. Pedro E. Martínez,Buenos Aires 355,E3100BQG,043,311527,prensabellasartes@yahoo.com.ar,,,Provincial,1926,"Colección de pinturas de diferentes épocas de Cesáreo Bernaldo de Quirós, colecciones de los artistas entrerrianos Juana Gitlin -grabados-, Francisco Marini -esculturas y cerámicas- y Gloria Montoya. También se exhiben obras de pintores nacionales y extr",1981,,,
300729,30,30091100,,MA-MUSEOS_AR-OSM-0564,Entre Ríos,Rosario del Tala,,,,,,,,-32.301486,-59.137896,Museo Municipal Rosario Del Tala,Urquiza 259,E3174BLE,,,,,,Municipal,1965,"Objetos históricos de los siglos XIX y XX pertenecientes a los antiguos pobladores de la zona: iconografía, numismática, objetos religiosos, armas, folklore y arqueología.",1965,,,
300794,30,30008090,,MA-MUSEOS_AR-OSM-0565,Entre Ríos,San José,,,,,,,,-32.20197,-58.224486,Museo Histórico Regional De La Colonia San José,Urquiza 1127,E3283DHM,03447,470088,museohistorico@ciudad.com.ar,,,Municipal,1957,"Cuando la colonia cumplió 100 años, la comisión de festejos pidió a cada familia que donara un objeto de sus antepasados para formar un museo, y poder recordar así la Epopeya Inmigratoria Suiza y Francesa en Entre Ríos, iniciada en el año 1857. Máquinas",1957,,,
300851,30,30088020,,MA-MUSEOS_AR-OSM-0566,Entre Ríos,San Salvador,,,,,,,,-31.62796,-58.5041,Museo De La Estación,Giacomelli s/n Estación de San Salvador,3218,,,,,,,,"El museo recoge el pasado de la actividad ferroviaria de la zona. Ubicado en el corazón del barrio más antiguo de San Salvador, la estación es un importante punto de encuentro para las manifestaciones culturales.",,,,
300852,30,30088020,,MA-MUSEOS_AR-OSM-0567,Entre Ríos,San Salvador,,,,,,,,-31.623999,-58.507167,Museo Del Arroz,San Martín y Manuel Belgrano,3218,0345,4910035,,,,Municipal,2011,"Difundir, preservar y recuperar el patrimonio histórico referente a la producción arrocera que da identidad social a la comunidad San Salvadoreña, valorizando y rescatando el patrimonio cultural tangible e intangible de la historia regional.",2008,,,
